installation_id,Balancing Act,Chicken Balancer (Activity),Chow Time,Crystal Caves - Level 1,Crystal Caves - Level 2,Crystal Caves - Level 3,Egg Dropper (Activity),Happy Camel,"Heavy, Heavier, Heaviest",Honey Cake,Leaf Leader,Lifting Heavy Things,Pan Balance,Cart Balancer (Assessment)_t,num_correct,num_incorrect,accuracy,accuracy_group,Chest Sorter (Assessment)_t
1b25f68b,2,1.46,1.62,1,1,0,0.0,2.05,0,0,0.0,0,0.0,0.29,1,0,1.0,3,0.0
1b2aeab1,2,1.81,1.085,2,2,0,0.0,0.0,0,0,0.0,1,0.0,0.75,1,1,0.5,2,0.0
1b2ebc1d,0,2.0,1.54,1,1,0,0.0,2.37,0,0,0.0,1,0.0,0.53,1,0,1.0,3,0.0
1b48736b,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,1,0.0,1.66,1,1,0.5,2,0.0
1b5d07f2,0,0.0,0.0,2,1,0,0.0,0.0,0,0,0.0,0,0.0,0.23,1,0,1.0,3,0.0
1b8df104,2,1.17,5.78,1,1,0,0.0,2.32,0,0,0.0,0,0.0,0.64,1,0,1.0,3,0.0
1baa26ab,0,1.43,1.6,1,1,0,0.0,1.56,0,0,0.0,0,0.0,0.39,1,0,1.0,3,0.0
1bb2e994,0,0.0,1.58,1,1,0,0.0,2.34,0,0,0.0,0,0.0,0.47,1,0,1.0,3,0.0
1bcc13f1,1,0.0,3.035,2,4,1,1.45,2.06,0,1,0.0,1,0.0,0.84,0,1,0.0,0,0.0
1bf688b3,0,0.0,1.71,1,0,0,2.4,0.0,0,1,0.0,0,0.0,0.79,1,0,1.0,3,0.0
1bfc9ff2,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.94,1,0,1.0,3,0.0
1bfe38b4,0,0.38,2.98,2,2,1,0.0,0.47,0,0,4.63,1,0.74,0.27,1,0,1.0,3,0.0
1c0934dd,0,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,2.79,1,1,0.5,2,0.0
1c3d7cdb,3,4.05,3.55,2,3,2,4.45,0.13,0,0,1.04,1,7.49,0.57,1,0,1.0,3,0.0
1c41b8b2,0,0.0,0.0,2,2,1,0.0,0.0,0,1,0.0,0,0.0,0.42,1,0,1.0,3,0.0
1c5011af,0,1.15,0.07,1,1,0,0.0,1.89,0,0,0.0,0,0.0,0.34,1,0,1.0,3,0.0
1c5a0788,0,0.0,2.65,2,2,0,0.0,0.0,0,0,0.0,0,0.0,0.51,1,0,1.0,3,0.0
1c67d188,1,0.0,1.74,3,3,1,0.0,2.59,0,4,0.0,7,0.27,3.25,1,0,1.0,3,0.0
1c8e6bcd,0,0.0,2.59,1,1,0,0.0,0.0,0,0,0.0,0,0.0,1.94,1,5,0.167,1,0.0
1cb7456d,1,0.0,0.0,1,1,0,0.0,1.21,0,0,0.0,0,0.0,1.1,1,2,0.333,1,0.0
1d019430,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,1,0.0,0.55,1,0,1.0,3,0.0
1d1bf90e,0,0.0,2.65,1,1,0,0.0,0.66,0,1,0.0,0,0.0,0.88,1,2,0.333,1,0.0
1d27c2ca,1,1.075,0.0,0,1,0,1.79,0.0,0,1,0.0,0,0.0,0.22,1,0,1.0,3,0.0
1d69ae3b,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.58,1,1,0.5,2,0.0
1d990a85,1,1.19,3.07,1,1,0,0.0,2.82,0,1,0.0,2,0.0,0.84,1,0,1.0,3,0.0
1dac7b6e,1,0.0,0.22,3,3,1,0.0,0.0,1,0,0.0,1,0.15,0.71,1,0,1.0,3,0.0
1df9a1d0,1,2.85,2.83,1,1,0,0.0,0.0,0,0,0.0,0,0.0,3.61,1,7,0.125,1,0.0
1dfb04ab,0,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.77,0,1,0.0,0,0.0
1e234323,1,1.33,1.89,1,1,0,0.0,2.39,0,1,0.0,1,0.0,0.92,1,1,0.5,2,0.0
1e24f5f1,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.59,1,0,1.0,3,0.0
1e4ec97f,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.62,1,0,1.0,3,0.0
1e819b97,1,2.67,1.01,1,1,0,0.0,2.04,0,0,0.0,2,0.0,0.67,0,2,0.0,0,0.0
1e992f25,0,3.03,1.29,1,1,0,0.0,1.81,0,0,0.0,0,0.0,0.45,1,0,1.0,3,0.0
1e9f5b6b,0,0.0,0.0,0,0,0,0.0,5.8,0,0,0.0,0,0.0,0.37,1,0,1.0,3,0.0
1eb38a34,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.48,1,0,1.0,3,0.0
1eb5b4d7,2,3.54,1.26,0,0,0,6.95,0.0,0,0,1.74,1,0.0,0.67,1,0,1.0,3,0.0
1ef92a72,0,0.0,2.08,1,1,0,0.0,1.85,0,1,0.0,1,0.0,0.42,1,0,1.0,3,0.0
1f1a9eb0,0,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.52,0,2,0.0,0,0.0
1f1d6953,4,3.67,4.54,1,1,0,0.0,1.47,0,1,0.0,1,0.0,0.67,1,0,1.0,3,0.0
1f1e4dec,2,1.63,3.5,0,1,0,0.0,0.87,0,1,0.0,1,0.0,1.86,1,4,0.2,1,0.0
1f3b5454,1,0.87,1.17,1,1,0,0.0,2.53,0,1,0.0,1,0.0,0.48,1,0,1.0,3,0.0
1f4be402,1,3.05,3.29,1,1,0,0.0,2.33,0,1,0.0,1,0.0,0.42,1,0,1.0,3,0.0
1f96c571,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.24,1,0,1.0,3,0.0
1ff68ad6,0,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.56,1,0,1.0,3,0.0
205cf211,1,0.82,2.59,1,1,0,0.0,4.18,0,1,0.0,2,0.0,0.52,1,0,1.0,3,0.0
206e5f51,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.37,1,0,1.0,3,0.0
2085fc24,0,0.0,2.73,1,1,0,0.0,0.0,0,0,0.0,1,0.0,0.67,1,0,1.0,3,0.0
20a0601a,0,0.0,0.0,0,1,0,0.0,0.0,0,0,0.0,7,0.0,0.8,1,0,1.0,3,0.0
20b0a1df,4,0.54,1.13,0,2,0,0.0,1.715,0,2,1.56,2,0.0,0.32,1,0,1.0,3,0.0
20c21767,0,0.0,1.302,2,1,0,1.605,1.59,0,2,0.0,0,1.605,0.71,1,0,1.0,3,0.0
20d7ed1e,1,4.23,4.62,1,1,0,0.0,3.19,0,1,0.0,1,0.0,1.79,0,2,0.0,0,0.0
212da6c0,0,0.0,4.17,1,1,0,0.0,2.03,0,0,0.0,0,0.0,0.29,1,0,1.0,3,0.0
21691319,0,0.0,0.0,0,0,0,0.0,2.6,0,0,0.0,0,0.0,0.45,1,0,1.0,3,0.0
21ad5f50,1,1.75,0.82,1,1,0,0.0,2.05,0,0,0.0,0,0.0,0.51,1,0,1.0,3,0.0
21aff3e0,0,6.1,1.62,1,1,0,0.0,2.6,0,0,0.0,1,0.0,0.5,1,0,1.0,3,0.0
21b6035c,4,2.89,0.0,1,2,1,0.0,0.0,0,1,0.0,1,0.0,0.57,1,0,1.0,3,0.0
21d386f1,1,1.71,0.8,1,3,1,0.0,1.605,0,0,0.0,3,0.0,0.47,0,1,0.0,0,0.0
21d736be,0,2.29,0.0,0,3,2,0.0,0.0,0,0,0.0,0,0.0,0.51,1,0,1.0,3,0.0
221d1857,1,0.0,0.0,0,1,0,0.0,0.0,0,1,0.0,1,0.0,0.32,1,0,1.0,3,0.0
222cc74c,1,0.6,0.7,1,1,0,0.0,0.42,0,1,0.0,1,0.0,0.36,1,1,0.5,2,0.0
22c46c3a,3,2.715,1.685,2,4,3,0.16,0.575,1,2,4.37,2,2.21,0.41,0,1,0.0,0,0.0
22cd0068,0,0.0,0.0,0,1,0,0.0,0.0,0,2,0.0,2,0.81,0.55,1,0,1.0,3,0.0
23250900,1,0.0,2.25,2,1,0,0.0,0.0,0,0,0.0,0,0.0,1.46,1,2,0.333,1,0.0
238c9dd2,0,0.0,4.34,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.91,1,1,0.5,2,0.0
23c20838,1,1.52,1.21,1,1,0,0.0,0.0,0,1,0.0,0,0.0,0.65,1,1,0.5,2,0.0
23dfe778,0,0.0,0.0,2,1,0,0.0,0.0,0,0,0.0,0,0.0,0.36,1,0,1.0,3,0.0
2414a83a,0,0.0,1.55,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.3,1,0,1.0,3,0.0
241a0a60,1,0.0,1.98,0,1,0,0.0,0.0,0,0,0.0,2,0.0,0.51,1,0,1.0,3,0.0
245709a3,1,0.83,0.0,0,2,1,1.91,0.0,0,1,1.33,0,0.0,0.6,1,1,0.5,2,0.0
24e0caf9,1,0.0,0.0,0,2,1,0.2,0.0,0,0,0.0,1,0.0,0.39,1,0,1.0,3,0.0
24f229fb,1,2.44,1.76,1,1,0,0.0,1.86,0,1,0.0,1,0.0,0.28,1,0,1.0,3,0.0
2505e76e,1,1.69,1.365,2,0,0,0.0,0.0,0,0,0.0,0,0.0,0.64,0,1,0.0,0,0.0
25950822,0,3.75,0.0,0,1,0,0.0,0.0,0,2,0.0,1,0.0,1.07,0,2,0.0,0,0.0
259dbafb,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,1.37,0,7,0.0,0,0.0
25c970ca,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,1.04,1,1,0.5,2,0.0
25d3e9af,0,0.0,1.7,2,2,0,0.0,0.1,0,0,0.0,0,0.0,0.45,1,0,1.0,3,0.0
25dfef88,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,1,0.0,1.31,0,6,0.0,0,0.0
25eb29dc,0,0.0,2.61,1,2,1,0.0,0.0,0,0,0.0,0,0.0,0.4,1,1,0.5,2,0.0
25eefcc6,0,0.0,0.0,1,0,0,0.0,0.62,0,0,0.0,0,0.0,0.5,0,1,0.0,0,0.0
25f3145d,0,2.58,1.595,3,3,2,3.7,0.0,0,1,0.0,2,1.16,0.33,1,0,1.0,3,0.0
260f7e45,1,5.1,1.6,1,1,0,0.0,0.0,0,0,0.0,1,0.0,0.28,1,0,1.0,3,0.0
265bfa7d,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,1,0.0,0.77,1,0,1.0,3,0.0
26684ff9,0,1.52,1.86,1,2,1,2.35,1.04,0,0,2.02,0,0.0,0.5,1,0,1.0,3,0.0
26ab8f19,2,1.26,1.69,1,2,1,0.0,0.0,0,0,0.0,0,0.0,0.42,1,0,1.0,3,0.0
26c49948,1,0.0,0.0,1,1,0,0.0,0.41,0,0,0.0,0,0.0,0.1,0,1,0.0,0,0.0
26ef4a4a,0,0.0,0.0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0.21,1,0,1.0,3,0.0
27224ec1,0,0.0,0.0,0,0,0,0.0,2.42,0,0,0.0,0,0.0,0.42,1,0,1.0,3,0.0
27949ce8,0,0.51,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.82,1,1,0.5,2,0.0
27c14aa4,0,0.0,1.66,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.33,1,0,1.0,3,0.0
281e0b40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.27,1,0,1.0,3,0.0
281f09d5,0,0.0,0.72,1,1,0,0.0,0.0,0,0,0.0,3,0.0,0.73,1,1,0.5,2,0.0
283b890c,1,1.1,1.27,1,1,0,0.0,0.79,0,1,0.0,1,0.0,0.41,1,0,1.0,3,0.0
28433ead,0,1.29,1.6,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.79,0,1,0.0,0,0.0
286965cf,2,1.07,1.685,3,2,1,2.68,1.99,1,2,2.5,2,1.22,1.7,0,1,0.0,0,0.0
28be351b,0,0.0,0.0,0,2,2,0.0,0.0,0,0,0.0,0,0.0,1.53,1,3,0.25,1,0.0
292075c1,0,0.0,1.86,2,1,0,0.0,0.0,0,0,0.0,0,0.0,0.75,1,0,1.0,3,0.0
292f912b,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,2,0.0,0.3,1,0,1.0,3,0.0
2970f996,0,0.0,0.0,0,0,0,0.0,0.62,0,0,0.0,0,0.0,0.88,0,2,0.0,0,0.0
2977c68b,0,0.0,1.03,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.65,1,0,1.0,3,0.0
2983a7b6,0,1.07,0.0,1,1,0,0.0,3.35,0,1,0.0,0,0.0,0.54,1,0,1.0,3,0.0
29ade093,1,2.83,1.43,1,1,0,0.0,1.37,0,1,0.0,1,0.0,0.39,1,0,1.0,3,0.0
29b1134f,0,0.0,0.0,4,3,2,0.0,0.0,0,0,0.0,4,0.19,0.45,1,0,1.0,3,0.0
29d0fbd9,1,0.73,0.66,1,1,0,0.0,1.71,0,0,0.0,1,0.0,1.36,1,2,0.333,1,0.0
29d1aaee,1,2.16,4.69,1,1,0,0.0,1.98,0,1,0.0,1,0.0,0.62,1,0,1.0,3,0.0
29e5b74b,0,1.11,1.17,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.52,1,0,1.0,3,0.0
2a19b836,0,0.0,1.75,1,1,0,0.0,1.66,0,1,0.0,1,0.0,0.25,1,0,1.0,3,0.0
2a222143,1,0.0,0.0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0.57,1,0,1.0,3,0.0
2a254497,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.35,1,0,1.0,3,0.0
2a59981a,0,0.0,0.0,0,2,0,0.0,2.105,0,2,0.0,0,0.0,0.56,1,0,1.0,3,0.0
2a6efccc,2,0.0,1.04,0,1,0,0.0,1.26,0,1,0.0,1,0.0,0.69,1,0,1.0,3,0.0
2a704e84,1,2.36,3.265,2,1,1,0.0,0.0,1,0,2.6,0,0.0,2.12,0,8,0.0,0,0.0
2a7d0473,0,1.79,0.0,0,1,1,0.575,1.35,3,1,0.88,1,1.75,0.51,1,0,1.0,3,0.0
2ac9d9d3,0,0.0,0.25,1,1,0,0.0,3.4,0,0,0.0,0,0.0,0.56,1,0,1.0,3,0.0
2adc00e9,0,0.0,0.0,1,1,1,0.1,0.0,1,0,7.14,1,0.0,1.3,1,5,0.167,1,0.0
2b025506,0,0.0,1.73,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0.49,1,0,1.0,3,0.0
2b1e900f,0,0.0,0.0,0,1,0,0.0,0.0,0,2,0.0,0,0.0,0.84,1,0,1.0,3,0.0
2b2ba346,1,0.0,0.0,1,1,0,0.0,3.69,0,1,0.0,1,0.0,0.32,1,0,1.0,3,0.0
2b64115c,0,0.0,0.0,0,1,0,0.0,1.52,0,0,0.0,1,0.0,0.49,0,1,0.0,0,0.0
2b68a5db,0,0.0,3.35,3,3,2,2.08,0.0,0,0,2.28,0,0.0,1.42,1,0,1.0,3,0.0
2b948865,3,0.62,1.57,3,2,1,0.0,0.915,0,1,0.0,1,0.0,0.67,1,1,0.5,2,0.0
2bbb8433,5,1.783,0.0,2,2,1,4.05,2.13,1,2,7.04,1,2.15,0.53,1,0,1.0,3,0.0
2bda292e,0,0.0,0.0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0.54,1,0,1.0,3,0.0
2bf81ef1,0,1.54,0.0,1,1,0,0.64,0.03,0,0,0.0,0,0.0,2.33,0,5,0.0,0,0.0
2c183ed4,0,0.0,0.0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0.41,1,0,1.0,3,0.0
2c2a886f,3,2.2,9.69,1,2,1,0.0,3.58,0,1,0.0,1,0.0,1.14,1,4,0.2,1,0.0
2c3756c3,0,0.0,2.24,1,1,0,0.0,0.0,0,0,0.0,1,0.0,1.53,1,2,0.333,1,0.0
2c445570,0,0.0,2.94,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.77,0,3,0.0,0,0.0
2c85420f,1,0.0,2.48,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.25,1,0,1.0,3,0.0
2c8c7952,0,0.0,0.0,5,4,3,0.4,0.0,0,0,0.0,0,0.0,0.35,1,1,0.5,2,0.0
2cb3f01f,2,1.32,1.47,1,2,0,0.0,2.3,0,2,0.0,1,0.0,0.48,1,0,1.0,3,0.0
2cd0e982,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1.4,0,3,0.0,0,0.0
2cd281b9,0,2.585,2.86,0,3,1,0.0,2.397,1,1,2.41,1,2.98,1.93,0,7,0.0,0,0.0
2cdf2ff1,1,1.35,1.34,0,1,0,0.0,1.44,0,2,0.0,1,0.0,0.44,1,0,1.0,3,0.0
2cf72cc2,1,1.02,1.39,0,2,0,0.0,3.59,0,1,0.0,1,0.0,0.81,1,0,1.0,3,0.0
2d178b46,0,0.0,0.965,2,1,0,0.0,0.0,0,0,0.0,0,0.0,1.3,1,1,0.5,2,0.0
2d2b92b0,0,0.0,1.82,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.36,1,0,1.0,3,0.0
2d6c11a8,0,0.0,1.48,1,1,0,0.0,1.83,0,1,0.0,0,0.0,0.28,1,0,1.0,3,0.0
2d6d1ecd,1,1.06,1.683,1,1,0,0.0,1.66,0,1,0.0,1,0.0,0.29,1,0,1.0,3,0.0
2d7762bc,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,2,0.0,0.86,0,3,0.0,0,0.0
2db1403f,0,0.0,2.46,1,1,0,0.0,4.3,0,0,0.0,1,0.0,0.88,1,1,0.5,2,0.0
2df817bf,0,0.3,1.794,0,1,0,0.0,1.75,0,0,0.0,0,0.0,0.46,1,0,1.0,3,0.0
2e17f66c,1,0.56,0.0,1,1,0,0.0,0.41,0,0,0.0,0,0.0,0.32,1,0,1.0,3,0.0
2e38f144,0,0.0,1.583,1,2,1,1.48,2.16,0,1,0.0,0,0.55,0.13,1,0,1.0,3,0.0
2e6d8334,0,0.05,0.83,1,3,0,0.0,0.09,0,0,0.0,1,0.0,1.85,1,6,0.143,1,0.0
2e716b10,0,0.0,1.76,1,1,0,0.0,1.39,0,0,0.0,0,0.0,0.34,1,0,1.0,3,0.0
2eb66d90,1,2.09,3.08,1,1,0,0.0,1.835,0,1,0.0,2,0.0,0.38,1,0,1.0,3,0.0
2eb7fd3a,0,0.0,1.53,0,1,0,0.0,0.0,0,0,0.0,2,0.0,0.75,1,1,0.5,2,0.0
2ed1a3fb,1,1.88,1.32,0,1,0,0.0,1.25,0,1,0.0,1,0.0,0.24,1,0,1.0,3,0.0
2eea0b01,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,1.98,1,1,0.5,2,0.0
2f171282,0,0.0,0.0,0,2,0,0.0,3.13,0,0,0.0,0,0.0,0.62,1,0,1.0,3,0.0
2f18de66,0,0.0,0.0,1,1,0,0.01,0.0,0,0,0.0,1,0.0,0.47,1,0,1.0,3,0.0
2f2ab766,1,0.18,0.85,1,1,0,0.0,0.0,0,0,0.11,1,0.0,0.4,0,2,0.0,0,0.0
2f54c2bb,1,0.41,1.94,1,2,0,0.0,0.0,0,0,0.0,3,0.0,1.03,1,1,0.5,2,0.0
2f716330,0,2.18,1.64,1,1,0,0.0,1.85,0,0,0.0,0,0.0,0.26,1,0,1.0,3,0.0
2fcf1bec,1,2.615,4.18,0,2,0,0.0,3.16,0,2,0.0,1,0.0,0.74,1,0,1.0,3,0.0
2fe3078d,0,0.0,2.718,2,4,5,1.57,2.17,1,0,1.295,1,0.0,0.14,0,1,0.0,0,0.0
2fef95e7,0,0.8,0.0,1,1,0,0.0,0.85,0,0,0.0,0,0.0,0.45,1,1,0.5,2,0.0
2ffb27f9,0,0.78,0.84,1,1,0,0.0,1.26,0,0,0.0,0,0.0,1.29,1,7,0.125,1,0.0
302d600a,1,1.4,1.99,2,1,0,0.0,1.92,0,1,1.17,1,0.0,0.57,1,0,1.0,3,0.0
3034eec6,3,6.035,3.75,1,2,1,0.0,0.0,0,1,0.0,0,0.0,0.98,0,3,0.0,0,0.0
30610304,1,0.515,0.93,1,1,0,0.0,1.91,0,1,0.0,1,0.0,0.32,1,0,1.0,3,0.0
30671559,2,0.0,1.59,1,1,0,0.0,1.78,0,1,0.0,1,0.0,0.55,1,0,1.0,3,0.0
30899e57,0,0.0,0.0,0,0,0,0.0,2.46,0,0,0.0,0,0.0,0.57,1,0,1.0,3,0.0
30a8581e,0,0.08,0.99,1,2,1,0.0,0.0,0,0,0.0,2,0.0,0.88,0,1,0.0,0,0.0
30ad064c,0,0.0,0.0,0,1,2,0.0,0.0,0,0,0.0,0,0.0,0.92,0,2,0.0,0,0.0
30e38068,2,5.68,4.66,4,3,3,0.0,4.69,1,2,0.0,1,0.0,0.5,1,1,0.5,2,0.0
30eb551d,0,2.5,2.42,0,1,0,0.0,2.03,0,1,0.0,0,0.0,0.58,1,1,0.5,2,0.0
30fa1043,1,2.2,1.95,2,6,5,5.44,0.0,0,0,0.0,0,1.04,2.42,1,0,1.0,3,0.0
30faa211,2,1.97,1.82,1,1,0,0.0,2.575,0,1,0.0,1,0.0,0.68,1,0,1.0,3,0.0
31170e6f,0,0.0,1.71,0,1,0,0.0,1.43,0,0,0.0,0,0.0,0.15,1,0,1.0,3,0.0
3148d250,0,0.0,0.0,2,1,0,0.0,0.0,0,0,0.0,0,0.0,0.35,0,2,0.0,0,0.0
315b2c14,3,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,1,0.0,0.57,1,0,1.0,3,0.0
31701a28,1,1.38,0.0,0,1,0,0.0,1.42,0,1,0.0,1,0.0,0.22,1,0,1.0,3,0.0
318f8685,0,1.29,1.33,1,1,0,0.0,1.56,0,0,0.0,0,0.0,0.32,1,0,1.0,3,0.0
31995662,1,1.03,1.92,1,1,0,0.0,1.07,0,1,0.0,1,0.0,0.41,1,0,1.0,3,0.0
31aea1fe,0,0.0,0.0,1,1,0,0.0,2.62,0,0,0.0,1,0.0,3.07,0,10,0.0,0,0.0
31cca637,1,0.0,0.0,0,1,0,0.0,2.51,0,1,0.0,1,0.0,0.33,1,0,1.0,3,0.0
31ced803,0,1.04,0.805,1,1,0,0.0,0.76,0,0,0.0,0,0.0,0.63,1,1,0.5,2,0.0
31dad13d,0,0.1,0.33,1,1,0,0.0,0.36,0,1,0.0,1,0.0,0.24,1,0,1.0,3,0.0
31f1aa59,1,3.52,0.81,1,1,0,0.0,0.83,0,1,0.0,1,0.0,0.57,1,1,0.5,2,0.0
31f90c23,2,0.63,1.08,3,2,0,0.0,0.11,0,1,0.0,1,0.0,0.55,0,1,0.0,0,0.0
3205d05b,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,1.48,0,3,0.0,0,0.0
320de033,1,1.23,2.83,1,1,0,0.0,3.08,0,1,0.0,1,0.0,0.73,1,0,1.0,3,0.0
323c7403,1,0.89,1.1,1,1,0,0.0,0.0,0,1,0.0,0,0.0,0.65,1,0,1.0,3,0.0
3264c2db,0,0.0,0.0,0,1,1,0.0,0.0,0,1,0.93,0,0.0,0.54,1,0,1.0,3,0.0
32bc358e,1,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,1,0.0,0.6,1,0,1.0,3,0.0
32c2b121,1,1.36,1.6,1,1,0,0.0,2.59,0,1,0.0,0,0.0,0.48,1,0,1.0,3,0.0
32ee1b00,0,2.05,1.39,1,1,1,0.0,1.72,0,0,1.8,0,2.05,0.27,1,0,1.0,3,0.0
331e62f7,1,2.33,3.41,1,1,0,0.0,1.11,0,1,0.0,1,0.0,1.95,0,1,0.0,0,0.0
3353217d,2,1.1,2.42,0,1,0,2.43,1.72,0,1,0.0,1,0.0,1.25,0,4,0.0,0,0.0
3357f66b,0,0.0,0.0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.62,1,0,1.0,3,0.0
33cd1301,0,0.0,0.0,0,0,0,0.0,3.58,0,0,0.0,0,0.0,0.66,1,2,0.333,1,0.0
33e41b33,2,0.0,0.0,1,1,1,0.0,0.0,0,0,0.0,0,0.0,0.33,1,0,1.0,3,0.0
33e4333e,2,2.16,2.09,1,1,0,0.0,3.14,0,1,0.0,0,0.0,0.51,1,0,1.0,3,0.0
34217050,0,0.0,0.0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0.22,1,0,1.0,3,0.0
342be259,0,0.6,0.82,1,1,0,0.0,1.42,0,0,0.0,0,0.0,0.26,1,0,1.0,3,0.0
343f56f4,2,3.365,4.984,7,0,1,5.89,6.56,1,2,3.313,2,0.0,0.12,0,1,0.0,0,0.0
344fd656,0,0.0,0.0,1,2,0,0.0,0.0,0,0,0.0,1,0.78,1.89,0,2,0.0,0,0.0
345706ff,0,0.0,0.0,0,0,0,0.0,2.67,0,0,0.0,0,0.0,0.53,1,0,1.0,3,0.0
346ac291,0,0.0,0.0,1,1,0,0.0,2.44,0,1,0.0,1,0.0,0.25,1,0,1.0,3,0.0
34790713,0,2.12,0.0,0,2,1,0.0,1.53,0,0,0.0,1,0.0,0.42,1,0,1.0,3,0.0
349ecc0e,1,0.0,1.435,1,1,0,0.0,1.6,0,1,0.0,0,0.0,0.34,1,0,1.0,3,0.0
34d1f794,0,0.0,0.0,1,0,0,1.583,0.0,0,0,0.0,0,0.0,0.44,1,0,1.0,3,0.0
350a31cd,1,0.0,2.1,1,1,0,0.0,0.35,0,1,0.0,1,0.0,0.58,0,3,0.0,0,0.0
353848da,7,2.1,1.35,1,1,0,0.0,2.24,0,3,0.0,1,0.0,0.52,1,0,1.0,3,0.0
35a11691,0,3.11,0.0,0,3,3,0.0,0.0,0,1,0.0,1,3.08,0.59,1,0,1.0,3,0.0
35c1abcf,0,0.0,3.13,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0.29,1,0,1.0,3,0.0
35e5b972,2,2.03,1.15,2,1,1,0.0,1.64,1,0,0.0,0,0.0,1.89,0,2,0.0,0,0.0
35e704e6,1,7.34,2.065,2,2,1,0.0,0.0,0,1,4.44,1,1.34,1.42,0,1,0.0,0,0.0
365bdd63,2,0.0,2.59,1,1,0,0.0,0.0,0,1,0.0,0,0.0,0.27,1,0,1.0,3,0.0
3673020a,4,2.41,1.305,1,1,0,0.0,2.28,0,2,0.0,1,0.0,0.46,1,0,1.0,3,0.0
36a50492,0,2.07,0.0,1,1,0,0.0,2.21,0,0,0.0,0,0.0,0.36,1,0,1.0,3,0.0
36b3e7d3,2,0.935,2.035,2,2,0,0.0,1.34,0,2,0.0,2,0.0,0.54,1,0,1.0,3,0.0
36bd989b,1,4.72,5.15,1,1,0,0.0,5.34,0,1,0.0,1,0.0,0.41,1,0,1.0,3,0.0
36ef852b,0,0.0,0.0,0,1,0,0.0,0.91,0,0,0.0,0,0.0,0.16,1,0,1.0,3,0.0
370e92d3,0,0.88,1.2,1,1,0,0.0,1.05,0,0,0.0,0,0.0,0.26,1,0,1.0,3,0.0
371a7c29,0,0.0,0.0,0,0,0,0.0,1.7,0,1,0.0,0,0.0,0.37,1,0,1.0,3,0.0
37326cf5,1,0.0,0.0,0,1,0,0.0,0.0,0,1,0.0,1,0.0,0.77,1,0,1.0,3,0.0
3738f1cd,0,0.0,5.71,0,1,0,0.0,4.09,0,2,0.0,1,0.0,0.6,1,1,0.5,2,0.0
3744efef,0,0.0,0.0,1,1,0,0.0,0.97,0,1,0.0,0,0.0,0.55,1,0,1.0,3,0.0
375690fc,0,0.0,1.41,1,1,0,0.0,1.82,0,1,0.0,1,0.0,0.26,1,0,1.0,3,0.0
